end_station_index,start_station_index,footprint_main_leg,station_footprint_start,station_footprint_end,rab_dif_footprint_start,rab_dif_footprint_end,gtfs_station_name_start,gtfs_station_name_end,mode,total
651,652,1.2048921492585247,2.2907940279490235,4.701373222953445,0.8498170202375721,2.0215298819452516,Dole,Dijon,train,11.068406302343817
651,653,0.6117608201542168,2.479542540906718,4.1065744689421475,0.4204106615706682,0.5300068158443044,Frasne,Dijon,train,8.148295307418055
651,654,2.7213561101470516,3.6021312226883313,1.9502907625444372,3.0276554907023017,3.6216662056916853,Mouchard,Dijon,train,14.923099791773806
651,658,2.0799678360553964,2.803965277263715,2.8471501564695787,2.399657710368381,1.5965958961711768,Metz,Dijon,train,11.727336876328248
651,681,0.028736938714895577,4.00160535722976,0.9134694079684241,4.325958361999185,4.7476783568662135,Mâcon,Dijon,train,14.017448422778479
651,683,3.411386226274831,1.6008961880112649,1.030964703820768,2.447829989573336,3.4914005141293485,Valence TGV Rhône-Alpes Sud,Dijon,train,11.982477621809547
651,692,1.0059818065219583,3.0800618924441454,3.86540370650836,0.07552007557134643,0.5362576227148885,Luxembourg,Dijon,train,8.563225103760699
651,696,0.5971628319265027,1.189074671398445,3.999633643736797,2.8759253240683345,2.150634950490889,Nancy,Dijon,train,10.812431421620968
651,710,4.4362258860759525,3.2392222516586235,2.370194966573868,0.5827190411333583,4.886372140344793,Colmar,Dijon,train,15.514734285786597
651,711,1.7345531011834936,2.734618287611349,1.3923825921817272,1.820304439440097,3.975395546942901,Thionville,Dijon,train,11.657253967359567
651,760,3.7905886853489275,0.5643137416932159,2.699179658852332,1.0220727130044371,1.1034200079669754,Montbard,Dijon,train,9.179574806865887
651,761,0.6552859183434823,0.9622946044845165,2.0252266583024046,4.968013046027871,1.6051318467504694,Beaune,Dijon,train,10.215952073908744
651,762,0.7120786527633299,1.701809502049842,1.0942132828176416,4.247801473096493,0.45946081452137466,Besançon Viotte,Dijon,train,8.21536372524868
652,327,4.4918361897528065,4.81128569865008,3.96089503809415,3.4318810825253476,0.8846811554620754,Gare de Lyon / Paris Gare de Lyon Hall 1 - 2,Dole,train,17.58057916448446
652,648,4.013847609813521,4.348773149472107,0.5850929853988951,1.049015312962061,1.4126883052373578,Vallorbe,Dole,train,11.409417362883941
652,649,1.3081023138807457,0.13650959605656265,1.3280621077339916,2.806102696368049,1.3713101395282496,Lausanne,Dole,train,6.950086853567599
652,651,4.248658599114929,1.3128906681676267,1.2494702240161837,3.6705969336327273,3.452851362495501,Dijon,Dole,train,13.934467787426968
652,653,4.358788612263448,3.5573986240251765,1.1814615570294729,4.877922278123486,0.2835784899549265,Frasne,Dole,train,14.259149561396509
652,654,3.102327029982895,1.2555275240174417,1.3566415062192099,4.6562286669785715,3.439506063387816,Mouchard,Dole,train,13.810230790585935
652,760,4.6120413394347795,0.3713209802291245,0.923079874706948,3.0749622856073433,2.3207924367839854,Montbard,Dole,train,11.302196916762181
652,762,2.4147596241807285,3.4143665801729433,4.931518822005193,4.9911871294232295,3.621613525550396,Besançon Viotte,Dole,train,19.37344568133249
653,327,4.563376579757767,3.0009480670733053,3.3301759247624467,4.949273143547131,1.461405998933067,Gare de Lyon / Paris Gare de Lyon Hall 1 - 2,Frasne,train,17.305179714073716
653,648,2.1391725434911613,3.4029220865506877,3.764705191600501,1.3792056290556571,3.2552225542206603,Vallorbe,Frasne,train,13.941228004918669
653,649,1.1823715223798588,1.353073490247454,2.577816831444071,1.6443490804496907,3.6275466184367,Lausanne,Frasne,train,10.385157542957774
653,651,2.1206762433318254,2.1737668836993453,4.132217679087355,3.983902765183242,2.707833402260386,Dijon,Frasne,train,15.118396973562154
653,652,0.7107637477143908,3.881948695880083,0.811230708414522,4.035960688062367,3.8235948408391707,Dole,Frasne,train,13.263498680910534
653,654,2.281266360415052,4.9245798036310005,1.74552874759626,4.9944190350586855,0.6212659709023055,Mouchard,Frasne,train,14.567059917603304
654,327,3.398667600714052,4.139853371877825,1.5402973449533826,3.01966178983011,4.5430549624424845,Gare de Lyon / Paris Gare de Lyon Hall 1 - 2,Mouchard,train,16.641535069817856
654,648,1.5177347033744089,1.6926884195532859,3.661020234035013,3.202988801448216,2.420436421823488,Vallorbe,Mouchard,train,12.494868580234412
654,649,4.44767709923713,3.7024637239519906,2.613074113607893,2.5419698097555115,2.752026621274568,Lausanne,Mouchard,train,16.05721136782709
654,651,1.614310716140711,1.7368294674133917,0.9794430794949299,1.4217469684085287,3.127526858308538,Dijon,Mouchard,train,8.8798570897661
654,652,1.4952446459586965,2.775355214125688,4.277634733119181,1.0893860596570915,1.4560653184664512,Dole,Mouchard,train,11.093685971327108
654,653,0.20798280039887318,4.635201052217141,3.287759591237644,0.5082219194334092,2.8308491647041443,Frasne,Mouchard,train,11.47001452799121
655,327,1.0975431031602834,3.4854235489680634,1.1891086967922193,2.087303100840394,2.9849918091295984,Gare de Lyon / Paris Gare de Lyon Hall 1 - 2,Bourg-en-Bresse,train,10.844370258890558
655,647,1.866934444026488,0.05785881195666587,1.0045262493213265,3.987248490678706,4.26126808942028,Geneve,Bourg-en-Bresse,train,11.177836085403467
655,649,4.518242916927021,1.471517857299896,2.0010805760735395,4.206359302272909,2.732997783914986,Lausanne,Bourg-en-Bresse,train,14.93019843648835
655,656,3.695772838597169,2.2845215795893243,4.501202781028339,3.2165684379634425,0.37978991264242756,Nurieux Gare,Bourg-en-Bresse,train,14.077855549820702
655,657,4.9530676475799424,2.9142649532200346,2.229027744976692,2.0579184534821415,4.467005815813458,Bellegarde,Bourg-en-Bresse,train,16.62128461507227
656,327,0.45989724602752746,0.03810858867652145,3.5156430337201137,1.7050830944098867,4.007797800100864,Gare de Lyon / Paris Gare de Lyon Hall 1 - 2,Nurieux Gare,train,9.726529762934913
656,647,4.826216660748548,0.5884625177027797,1.9135572428039327,1.4939177896709026,2.523465583467451,Geneve,Nurieux Gare,train,11.345619794393613
656,655,2.4209395548613815,2.2722428126124545,0.42385774934891374,4.831966350839699,1.9584127195159484,Bourg-en-Bresse,Nurieux Gare,train,11.907419187178398
656,657,1.2547153291740276,0.4638816266388679,4.607753811072384,0.7310206011325754,4.950884519110427,Bellegarde,Nurieux Gare,train,12.008255887128282
657,327,1.2491944326805104,2.33718108472706,2.6278735219788922,2.4406876221300404,3.664436478426147,Gare de Lyon / Paris Gare de Lyon Hall 1 - 2,Bellegarde,train,12.31937313994265
657,647,3.7027950666507787,0.7958232373082785,1.9028649638681894,2.3864435109184328,2.4975969487709913,Geneve,Bellegarde,train,11.285523727516672
657,649,1.2824136404209745,3.3231357480836983,4.568437304920193,0.33265933701420836,1.0566789396261682,Lausanne,Bellegarde,train,10.563324970065242
657,655,4.847823489349365,4.711794095697554,4.635964306313479,3.495483585384331,1.5749940427002556,Bourg-en-Bresse,Bellegarde,train,19.266059519444983
657,656,0.20455313174713774,0.10276806804679572,1.4730689214464627,0.47709162760521784,4.717406102019764,Nurieux Gare,Bellegarde,train,6.974887850865377
657,776,2.5977650542473056,4.544281101553866,4.75432871483231,2.564928334105586,1.7836824979842185,Annemasse,Bellegarde,train,16.244985702723287
657,777,3.3656961817343194,1.2290271858764528,2.2681098264562944,0.2795951631185034,1.1627421712652675,Thonon-les-Bains,Bellegarde,train,8.305170528450837
657,778,3.559948420575767,3.7198017954546443,3.157744030902312,2.74211329068635,4.839998039021807,Évian-les-Bains,Bellegarde,train,18.019605576640878
658,291,3.3566429737770087,3.3404705862205404,0.9119055342878135,3.5941626106920577,1.0104231927337015,Gare du Nord / Paris Gare du Nord,Metz,train,12.213604897711122
658,502,2.0678118741028695,1.6282487385414006,1.757842811857624,0.8905423597341783,0.40879513124260525,Paris Est,Metz,train,6.753240915478678
658,503,2.212242146537944,3.606634466713139,0.41108814356401013,3.15256103845196,0.605001728718263,Champagne-Ardenne TGV,Metz,train,9.987527523985316
658,504,4.153613448341055,4.959612497747952,2.4302305282694276,4.439547384143664,2.748662328904645,Mulhouse,Metz,train,18.73166618740674
658,506,2.2276442290086154,0.4799633794282676,1.5104963334345194,4.290514366588516,1.2512143314559587,Strasbourg,Metz,train,9.759832639915878
658,507,3.8639324788049905,3.6909604804864156,3.3040145341447373,4.522589497550074,1.1299093200905235,Belfort - Montbéliard TGV,Metz,train,16.51140631107674
658,508,2.0214954104724474,2.8902085837582323,0.10455520083848313,1.1185145952289843,2.4908534458764597,Besançon Franche-Comté TGV,Metz,train,8.625627236174607
658,509,1.426157316831818,0.5836277363947834,4.751301427752837,0.906517397506374,4.595950132857661,Avignon TGV,Metz,train,12.263554011343473
658,510,3.693566504897261,4.306685311214407,2.0313937600623677,1.0407825113168627,4.852794347209627,Aix-en-Provence TGV,Metz,train,15.925222434700526
658,511,4.249582805856585,3.2532384477961758,1.0560306755046611,3.139285871172782,3.6631526620802504,Lyon Part Dieu,Metz,train,15.361290462410455
658,513,3.0956832374196375,0.5012011980874109,1.6422117014885202,4.591673694571301,2.143159335009255,Marseille Saint-Charles,Metz,train,11.973929166576124
658,626,1.2825690194276007,3.687177301251877,0.934799986818079,0.8747756567666404,0.09134032976161555,Montpellier Saint-Roch,Metz,train,6.870662294025813
658,628,3.8342591496144913,0.5334699308383462,2.403958481385814,1.5765194513719467,3.487500253262621,Nîmes,Metz,train,11.83570726647322
658,651,1.0021445377517275,4.034607247663265,3.8641748088568555,1.9979861703265005,3.256603003263301,Dijon,Metz,train,14.15551576786165
658,681,3.162676833768996,1.3717742017553503,0.34200319816770963,0.012206662976115279,3.4189758615998995,Mâcon,Metz,train,8.307636758268071
658,683,4.707324480760337,1.9410490161532468,3.8723074698659725,2.242485179230136,3.864333840978488,Valence TGV Rhône-Alpes Sud,Metz,train,16.62749998698818
658,692,1.795342300576848,1.3300753338412568,0.6208623541147279,2.418243325688671,1.1148989996793817,Luxembourg,Metz,train,7.279422313900886
658,710,3.0480842745407255,3.287627844759177,4.675088869880949,4.066583209308624,4.740651469797674,Colmar,Metz,train,19.818035668287152
658,711,3.9306857034217,4.785589931738371,0.3733442662698183,3.5258367177565724,0.5107472391659013,Thionville,Metz,train,13.126203858352362
659,236,2.734619664968237,0.28421052917190326,4.7450627412627755,1.0637824817020265,3.825601323559517,Marne-la-Vallée Chessy,Lille Flandres,train,12.65327674066446
659,291,1.630680103220456,2.665567861522634,2.31253774741269,4.418072813831612,4.289771098567367,Gare du Nord / Paris Gare du Nord,Lille Flandres,train,15.31662962455476
659,356,2.997180428921376,0.9457559643050839,0.6559857826817034,4.175893207031669,0.5277204716199441,Aéroport Charles de Gaulle 2 (Terminal 2) / Aéroport Charles de Gaulle 2 TGV,Lille Flandres,train,9.302535854559776
659,509,1.9608252971796887,2.100496854372256,2.688019404397861,0.3225709100325985,0.6522661392322876,Avignon TGV,Lille Flandres,train,7.724178605214693
659,510,2.304787043956864,0.491377448051597,1.1318292918490591,0.2550026795102617,4.5633797456364675,Aix-en-Provence TGV,Lille Flandres,train,8.74637620900425
659,511,1.1583197227228703,0.34014196144151465,0.8069962973373573,3.9082102736128626,2.1687975234737777,Lyon Part Dieu,Lille Flandres,train,8.382465778588383
659,513,2.869349842656001,4.128581604358848,1.5083467244886424,0.4923239351161929,2.6232516961721823,Marseille Saint-Charles,Lille Flandres,train,11.621853802791868
659,597,4.292888259849446,4.640096108376738,2.8339269918029437,0.2792706306846571,0.4379500329293218,Saint-Pierre-des-Corps,Lille Flandres,train,12.484132023643106
659,600,1.6845761311521867,2.0011777688578074,3.7563856000746245,1.1417210566214642,1.7566347239177986,Bordeaux Saint-Jean,Lille Flandres,train,10.34049528062388
659,615,4.858311814122012,2.281626709442705,3.5819992640189713,3.328712692034379,3.690315565600866,Lyon Perrache,Lille Flandres,train,17.740966045218936
659,626,3.0544865093718574,0.5297289194782145,0.09201568819509676,3.871860103177976,3.85838877446034,Montpellier Saint-Roch,Lille Flandres,train,11.406479994683483
659,628,3.931427627182459,0.04491830354511228,0.7105042829996067,0.8407102410218514,3.6065407494562822,Nîmes,Lille Flandres,train,9.134101204205312
659,660,4.6383822585122685,4.0750074830133185,0.20718819917857012,4.4150826757215835,4.3344292699902285,Tourcoing,Lille Flandres,train,17.67008988641597
659,661,0.5643691786746846,2.1878460984293198,2.1128165264125416,0.5068217339748193,2.2404348748050715,TGV Haute Picardie,Lille Flandres,train,7.6122884122964365
659,662,3.2313519438707283,1.523718143306239,1.7519267225961994,3.3146439693814713,2.775462059626765,Massy TGV,Lille Flandres,train,12.597102838781403
659,677,0.7974045980300248,0.4787123807131288,0.18500018853562505,0.01309676749430555,3.155681031780395,Poitiers,Lille Flandres,train,4.629894966553479
659,678,2.7474089554560415,0.2567144546857414,0.8763678943910475,4.0789485132703165,4.702045241833456,Angoulême,Lille Flandres,train,12.661485059636604
659,679,1.8055760426873735,2.698125484509796,2.76535237503418,1.78346175314679,2.668539835103743,Montpellier Sud de France,Lille Flandres,train,11.721055490481882
659,680,4.314809488179197,3.0923646771430624,3.3730581148598375,3.026062506235009,1.057712510834488,Nîmes Pont du Gard,Lille Flandres,train,14.864007297251595
659,682,4.338224688907175,1.4669070720190136,4.882366688567303,0.1208163866209605,4.937729415124979,Lyon Saint-Exupéry TGV,Lille Flandres,train,15.746044251239432
659,683,0.24299188828543705,2.43113134422496,3.0260665788281624,4.96743568453974,2.420517279563815,Valence TGV Rhône-Alpes Sud,Lille Flandres,train,13.088142775442112
659,719,0.3385183075311915,0.5570255149168157,0.4976034504968674,2.318763180380155,4.017081297313804,Croix - Wasquehal,Lille Flandres,train,7.7289917506388335
659,720,0.16206305897829287,1.5417225944766204,2.1318920688598726,2.001018000816996,2.5810255355258866,Roubaix,Lille Flandres,train,8.417721258657668
659,727,4.852115163774233,3.8312394138081163,3.990738538128209,4.683347770509265,1.8764859320995737,Arras,Lille Flandres,train,19.233926818319397
659,729,4.040051069652168,2.9409747701957007,3.199067254850986,0.990108351831856,0.09381619482661419,Douai,Lille Flandres,train,11.264017641357324
660,236,2.4152266349148683,2.232160351882521,1.2248373421856962,1.2201586459685392,0.2501992300094036,Marne-la-Vallée Chessy,Tourcoing,train,7.342582204961028
660,291,3.8542840430042578,2.0089952604459245,4.923233060018373,1.7440381322139236,1.354596751257489,Gare du Nord / Paris Gare du Nord,Tourcoing,train,13.885147246939969
660,356,0.1297119023004345,1.511108010890797,0.863593642821735,4.484398904325853,1.0740444181131643,Aéroport Charles de Gaulle 2 (Terminal 2) / Aéroport Charles de Gaulle 2 TGV,Tourcoing,train,8.062856878451985
660,509,1.5200171511028848,1.102301119648876,3.0560253088518237,1.3262166796335562,3.9682934907434264,Avignon TGV,Tourcoing,train,10.972853749980567
660,510,1.9925706123192484,2.293505238452254,4.886121736099142,2.5914466210183456,1.017305698153188,Aix-en-Provence TGV,Tourcoing,train,12.780949906042178
660,513,4.540335196398525,4.213551844520724,3.7942814700025753,1.7840892112001199,4.509437280416677,Marseille Saint-Charles,Tourcoing,train,18.84169500253862
660,597,0.8772199645265044,3.6236785909217604,1.4800468398033844,4.957656440760046,3.792296161090661,Saint-Pierre-des-Corps,Tourcoing,train,14.730897997102357
660,600,2.580712430034389,2.8446319604232633,2.8538021310876176,3.8791487562765803,2.3119720497842526,Bordeaux Saint-Jean,Tourcoing,train,14.470267327606102
660,659,1.3681317397473385,2.7702821458314135,2.2643852708550587,1.7593563851731235,0.792673100823848,Lille Flandres,Tourcoing,train,8.954828642430781
660,661,4.34165566510412,2.202770186574898,3.144373122497525,2.2083477437226353,3.9692483014245545,TGV Haute Picardie,Tourcoing,train,15.866395019323733
660,662,0.3538735996148479,0.7651786221611168,1.4881777518217232,2.42856717045743,4.223211782688821,Massy TGV,Tourcoing,train,9.25900892674394
660,677,4.875001851281297,2.963796166277066,4.9336294441381,4.551850167027849,0.6458248126303517,Poitiers,Tourcoing,train,17.970102441354662
660,678,3.1261294392236345,0.26281415954546583,2.789144248247621,1.676791489838438,4.8446332700955885,Angoulême,Tourcoing,train,12.699512606950748
660,682,4.295172007752855,0.21685793402331677,3.5231069148511187,1.5833095640974648,1.9205797401521791,Lyon Saint-Exupéry TGV,Tourcoing,train,11.539026160876935
660,719,3.555157061167738,1.0406982259830178,4.9222414184196674,2.2809378145121735,1.0472645251959007,Croix - Wasquehal,Tourcoing,train,12.846299045278498
660,720,4.29310830400553,1.6232848672729905,4.712785061528186,2.8011372409357267,3.770766670739531,Roubaix,Tourcoing,train,17.201082144481965
660,727,1.572536199278038,2.979557063099207,4.818446816871445,3.370893564225021,1.8589613558842784,Arras,Tourcoing,train,14.600394999357988
661,236,0.29514195480634275,0.9261317651719952,1.7699319719072286,3.7234401770866525,0.9438490065465049,Marne-la-Vallée Chessy,TGV Haute Picardie,train,7.658494875518724
661,356,1.9564462868932098,4.306695677392522,2.2438433958841975,0.4179838387646556,3.614690224907706,Aéroport Charles de Gaulle 2 (Terminal 2) / Aéroport Charles de Gaulle 2 TGV,TGV Haute Picardie,train,12.53965942384229
661,503,0.08680429539450751,3.5642754811895134,3.883210464460113,1.543118800518496,2.0016684012408055,Champagne-Ardenne TGV,TGV Haute Picardie,train,11.079077442803435
661,506,2.8894498123461494,0.46998500047658764,1.0077399152066213,1.105430733979949,2.6084822749529235,Strasbourg,TGV Haute Picardie,train,8.08108773696223
661,509,2.897012861598526,4.359763771936079,4.114111497721479,4.0055517439458495,1.314575822063346,Avignon TGV,TGV Haute Picardie,train,16.69101569726528
661,510,4.9401356827448115,1.763171581279197,4.250675233318269,4.773940276943472,0.6478809251534101,Aix-en-Provence TGV,TGV Haute Picardie,train,16.37580369943916
661,511,4.055207381686811,4.443302481320196,0.63189163797016,4.4725705932983395,4.656676564724258,Lyon Part Dieu,TGV Haute Picardie,train,18.259648658999765
661,513,2.858994267089343,2.278937651181077,3.470138172107541,3.489286566632557,4.642753547567305,Marseille Saint-Charles,TGV Haute Picardie,train,16.740110204577825
661,579,0.7257894751142763,2.122707598245486,2.4396568881502843,4.828800109864449,4.807000686747575,Narbonne,TGV Haute Picardie,train,14.92395475812207
661,580,1.7948261682545974,4.510607899488374,0.47660270678142935,3.950582047225346,1.534390137706123,Perpignan,TGV Haute Picardie,train,12.267008959455868
661,588,1.3941108086107434,1.2628287214230287,1.1143003166650551,0.016466720643225075,2.2270917607680705,Nantes,TGV Haute Picardie,train,6.014798328110123
661,589,1.4917188185292696,3.707564300673159,4.762452077530949,3.2674442210017207,0.564780965538681,Angers Saint-Laud,TGV Haute Picardie,train,13.793960383273781
661,597,2.529679056109231,0.13325087419402692,3.3745039574982068,2.3117119010622305,3.2016467123319607,Saint-Pierre-des-Corps,TGV Haute Picardie,train,11.550792501195655
661,600,1.8077297472342906,1.4622326689939587,4.321869647517051,0.5063989353175224,2.2954325502946906,Bordeaux Saint-Jean,TGV Haute Picardie,train,10.393663549357512
661,626,0.12691180680102665,0.5489227723185641,4.269351533330082,1.0266543986302472,3.424263752132057,Montpellier Saint-Roch,TGV Haute Picardie,train,9.396104263211978
661,627,4.477092910838014,0.4766798610297357,4.257823925439176,4.853852089227168,4.681123389629195,Sète,TGV Haute Picardie,train,18.746572176163287
661,628,0.5822985710709427,0.7142865215415095,1.474958430118638,2.51402151542853,2.3590920435258207,Nîmes,TGV Haute Picardie,train,7.644657081685441
661,629,0.794272419585888,1.8515643295940487,2.9493165392693363,1.6706955078069323,2.923172329035447,Béziers,TGV Haute Picardie,train,10.189021125291653
661,659,0.6554394400015312,3.94510594520392,2.484541490733414,4.578563223627848,0.2726295033106646,Lille Flandres,TGV Haute Picardie,train,11.936279602877377
661,660,2.3244090031341775,0.45428703390872405,1.4530073694113548,4.687479568483795,0.7605056559495504,Tourcoing,TGV Haute Picardie,train,9.679688630887602
661,662,1.383059135697845,3.5409289407976363,2.7754015374925216,4.438117616003173,0.9303905635789816,Massy TGV,TGV Haute Picardie,train,13.067897793570157
661,663,2.8933928349093945,4.330326255427062,0.04904765549962109,3.9800405761561346,0.9980258134278469,Le Mans,TGV Haute Picardie,train,12.25083313542006
661,664,1.3415127560537299,2.4375157088402095,2.038276692407507,3.798957696311626,4.680879362579612,Rennes,TGV Haute Picardie,train,14.297142216192684
661,673,1.878670175150775,1.0667441213407054,3.1936804586158325,2.965636261933537,3.6578281452024553,Laval,TGV Haute Picardie,train,12.762559162243306
661,677,2.4194437927439894,1.116449957422505,2.538196785987009,2.509206277612419,3.9755896541156988,Poitiers,TGV Haute Picardie,train,12.55888646788162
661,678,1.0944137496842083,3.023935440806777,4.575967946568556,2.7859063001942137,2.1861458004911256,Angoulême,TGV Haute Picardie,train,13.666369237744881
661,679,2.768200689508295,2.9546719111645015,4.920939308303983,2.85885265963631,0.5546663357290699,Montpellier Sud de France,TGV Haute Picardie,train,14.05733090434216
661,680,2.949390484186094,4.263135585974456,0.48001802536846716,3.2186989860844184,3.4348630176167045,Nîmes Pont du Gard,TGV Haute Picardie,train,14.34610609923014
661,682,0.029995666157310308,3.5845816306740206,0.8096192068197966,4.14793869933633,1.1297956468449182,Lyon Saint-Exupéry TGV,TGV Haute Picardie,train,9.701930849832376
661,683,3.1173573570302384,3.972547235188581,0.42065004403889716,2.981389797852403,2.866967532412022,Valence TGV Rhône-Alpes Sud,TGV Haute Picardie,train,13.358911966522143
661,684,0.16765252101911987,0.42778771986830166,0.22609812770665094,4.009547493898829,0.18193006535754286,Agde,TGV Haute Picardie,train,5.013015927850445
661,698,0.8469533216373937,0.42740656930258025,4.971380366591906,4.453725936470879,3.884844383158584,Lorraine TGV,TGV Haute Picardie,train,14.584310577161343
661,702,3.5337230911540694,3.9737649846396628,2.6190860990016467,2.351465525424954,1.5589892295878731,Meuse TGV,TGV Haute Picardie,train,14.037028929808207
661,715,3.927719993960987,1.744495979167755,0.7225477740495184,3.1905039857725797,3.864811698650297,Lille Europe,TGV Haute Picardie,train,13.450079431601136
661,727,0.6745460217069638,3.4198105108946955,3.4781746818847488,0.6539801853449578,1.4723294227974792,Arras,TGV Haute Picardie,train,9.698840822628846
661,729,2.180109009096634,2.134619771652102,0.6736238867547073,4.261012353882303,0.20710935319274204,Douai,TGV Haute Picardie,train,9.456474374578487
661,787,0.49251572762091744,1.8017174829510718,1.704032143912142,4.374950760445846,2.481476086467479,Bruxelles Midi,TGV Haute Picardie,train,10.854692201397457
662,29,4.645930554976937,4.031140162763983,1.8103402154174293,3.8785228527009785,3.76904789655247,Paris Montparnasse / Gare Montparnasse / Paris Montparnasse Hall 1 - 2 / Paris Montparnasse Vaugirard,Massy TGV,train,18.134981682411798
662,236,0.4875688601774181,2.6757574377418485,2.29005231508437,3.9368924201598783,0.10329737347449186,Marne-la-Vallée Chessy,Massy TGV,train,9.493568406638007
662,356,4.616504120685515,2.3948094269571376,0.11635982157966518,0.791294408665032,3.1896572437658866,Aéroport Charles de Gaulle 2 (Terminal 2) / Aéroport Charles de Gaulle 2 TGV,Massy TGV,train,11.108625021653236
662,503,0.7635096341616288,1.0715677992116923,2.9248194788363664,4.5288093569519505,3.4837333571647204,Champagne-Ardenne TGV,Massy TGV,train,12.772439626326358
662,506,0.3358954955995541,4.700663912661781,4.161234043817278,3.719420381907414,2.017149829724331,Strasbourg,Massy TGV,train,14.934363663710357
662,509,4.285886794099025,0.06724153306098712,4.101120921538165,0.6208418123295928,1.6274451314125482,Avignon TGV,Massy TGV,train,10.702536192440318
662,510,4.0872677706359815,3.176874664139601,2.470331135609523,0.6692287901619953,4.474737331287662,Aix-en-Provence TGV,Massy TGV,train,14.878439691834764
662,511,3.751730984127682,3.492461203475412,2.2343504120475255,1.2676782862439446,0.609045349982214,Lyon Part Dieu,Massy TGV,train,11.355266235876778
662,513,1.7266885529384006,3.376837318524965,1.5758870512239214,4.333190178341028,0.5747886320365608,Marseille Saint-Charles,Massy TGV,train,11.587391733064877
662,517,1.3798376702854653,1.7884183409361432,2.694406598254098,1.555264511127663,0.9072345623028011,Toulouse Matabiau,Massy TGV,train,8.32516168290617
662,555,1.3017785052548436,3.5176821707941013,1.107104471305043,4.390768368930574,4.651559688676964,Bayonne,Massy TGV,train,14.968893204961528
662,556,2.293094631756507,4.53122447685105,2.44524709126039,2.48966394766043,4.8351636123850525,Dax,Massy TGV,train,16.59439375991343
662,557,2.304324478242953,1.3846465790416334,4.484481419459099,2.8683081809247026,3.9631796680050706,Biarritz,Massy TGV,train,15.004940325673457
662,558,0.30984420820671155,2.2410275520447263,0.10584521333464159,1.38030363922033,1.774118340577973,Hendaye,Massy TGV,train,5.811138953384383
662,559,2.6982106127404726,3.3443163882490525,1.0836067485257805,0.21163763237989575,4.321922665277011,Saint-Jean-de-Luz - Ciboure,Massy TGV,train,11.659694047172213
662,588,0.9230833049149817,3.8093768122759704,2.2624025072895044,1.7968401955238495,3.24348147556097,Nantes,Massy TGV,train,12.035184295565276
662,589,2.969307975930719,0.26332107007590644,3.9344723371711887,1.0626198759211025,4.034161756071669,Angers Saint-Laud,Massy TGV,train,12.263883015170585
662,594,4.224630721239873,1.1084859749812093,2.2168046285489935,2.6293210713445765,0.18253392277453928,Saumur,Massy TGV,train,10.361776318889191
662,597,0.7517106297216736,4.199907674724428,4.008348415593223,0.9689708720612938,2.459558816065142,Saint-Pierre-des-Corps,Massy TGV,train,12.38849640816576
662,600,3.1984428940723566,3.0565777621055283,4.336695139465735,2.968496832619995,2.4004367650080822,Bordeaux Saint-Jean,Massy TGV,train,15.960649393271696
662,601,4.681828107349878,0.8245378807455434,1.523381621258015,2.187711553565896,3.2255181499789067,Agen,Massy TGV,train,12.442977312898238
662,615,2.760820752263615,2.1787033743024398,1.4423384888711248,1.1218235792824394,4.37442567834649,Lyon Perrache,Massy TGV,train,11.878111873066107
662,659,4.109613849278288,0.8048863674515466,3.23968083083488,4.5369226992100495,1.6657276491334612,Lille Flandres,Massy TGV,train,14.356831395908227
662,660,4.080956159157961,2.5752904922173263,1.7786296723529764,0.07291437170771131,4.2233293064431505,Tourcoing,Massy TGV,train,12.731120001879127
662,661,4.947420252594911,0.2627770068906743,3.8588853904046303,0.7694100069265158,1.3734777404788179,TGV Haute Picardie,Massy TGV,train,11.211970397295548
662,663,4.935372125931257,1.466264035884361,2.609616870758526,4.803008106703677,2.6547387116106664,Le Mans,Massy TGV,train,16.468999850888487
662,664,3.7836179125819975,1.1021904700728076,1.8906693784204505,4.856187364927364,1.786425884577438,Rennes,Massy TGV,train,13.419091010580058
662,673,0.7656434231333081,4.058570273402897,0.9297208615546382,2.8424384536212433,0.8293223410968165,Laval,Massy TGV,train,9.425695352808901
662,677,0.4023642281603279,2.2978812902622208,1.349479281246756,0.07567944051779407,3.7620183351054766,Poitiers,Massy TGV,train,7.887422575292575
662,678,4.122265588141169,3.0096993155863494,1.9969523078983653,1.2963426126459514,0.7030559227009753,Angoulême,Massy TGV,train,11.128315746972811
662,679,1.394068524918361,1.5104647315826352,1.3779384431466695,3.5460454885595603,0.27517400503751344,Montpellier Sud de France,Massy TGV,train,8.103691193244739
662,680,0.8788722506047741,4.0300232696853024,0.6114076304218496,3.0010558917746994,4.249452219070821,Nîmes Pont du Gard,Massy TGV,train,12.770811261557448
662,683,0.3793985014967416,1.3243967919645028,3.020395848535124,2.7594800826803203,1.659474601247903,Valence TGV Rhône-Alpes Sud,Massy TGV,train,9.143145825924591
662,688,0.48714231517323514,0.589429291982772,0.2314396750154224,2.7411857331152065,4.498187293538047,Offenburg,Massy TGV,train,8.547384308824682
662,689,4.719398515280824,2.9232472763511126,3.7356827396139907,0.3414143820505483,0.9044268460337856,Lahr (Schwarzw),Massy TGV,train,12.624169759330261
662,690,3.0180449924602515,3.7826974106923004,4.122151179540788,2.0262428563423995,1.4484201949825675,Ringsheim,Massy TGV,train,14.397556634018308
662,691,2.510855675297724,4.467515193614851,4.761476949227175,2.3786486954955093,2.2412120906786788,Freiburg (Breisgau) Hbf,Massy TGV,train,16.35970860431394
